id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_tenure_years,days_since_last_review,listing_age_years,n_amenities,amenity_wifi,amenity_kitchen,amenity_parking,amenity_heating,amenity_ac,amenity_tv,amenity_washer,amenity_dryer,amenity_dishwasher,amenity_free_street_parking,amenity_private_entrance,amenity_dedicated_workspace,amenity_self_checkin,amenity_pets_allowed,amenity_bathtub,price
27990441,105851798,2016-12-01,"Boston, MA",within an hour,100.0,98.0,True,Dorchester,24.0,30.0,True,True,Dorchester,42.30753,-71.06446,Private room in rental unit,Private room,2,2.0,1.0,2.0,"[""Heating"", ""Dishwasher"", ""Frigidaire gas stove"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Shampoo"", ""Keypad"", ""Clothing storage"", ""Hangers"", ""Free street parking"", ""Cleaning products"", ""Wifi"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Bed linens"", ""Oven"", ""Paid dryer \u2013 In building"", ""Kitchen"", ""Microwave"", ""Private patio or balcony"", ""Bathtub"", ""Self check-in"", ""Fire extinguisher"", ""Garden view"", ""Free parking on premises"", ""Lock on bedroom door"", ""Coffee maker"", ""Paid washer \u2013 In building"", ""Central air conditioning"", ""Dishes and silverware"", ""Shared backyard \u2013 Fully fenced"", ""Hot water""]",29,180,29.0,29.0,1125.0,1125.0,29.0,1125.0,True,21,51,81,260,27,2,0,90,0,116,2018-08-30,2025-08-09,4.85,4.93,4.81,5.0,4.96,4.74,4.81,False,17,0,17,0,0.31,9.00205338809035,115.0,7.258042436687201,41,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,70.0
1214413178116610424,107434423,2016-12-16,"New York, NY",within an hour,100.0,96.0,False,Cambridge,5084.0,5865.0,True,True,Chinatown,42.3522851,-71.05910879999999,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Crib"", ""Kitchen"", ""Microwave"", ""Self check-in"", ""Dryer \u2013\u00a0In unit"", ""Gym"", ""Coffee maker"", ""Washer \u2013\u00a0In unit"", ""Hot water""]",30,1125,30.0,335.0,1125.0,1125.0,38.3,1125.0,True,0,2,32,307,0,0,0,41,0,0,,,,,,,,,,True,343,343,0,0,,8.960985626283367,,,30,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,463.0
1434880377779078474,96961013,2016-09-27,"Manila, Philippines",within an hour,100.0,95.0,,Brookline,40.0,72.0,True,True,Brighton,42.34046,-71.1557,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,"[""Toaster"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Ceiling fan"", ""Refrigerator"", ""Freezer"", ""Dining table"", ""Portable fans"", ""Paid parking off premises"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Clothing storage"", ""Hangers"", ""Hot water kettle"", ""Wine glasses"", ""Cleaning products"", ""Pool"", ""Wifi"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Paid dryer \u2013 In building"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Stove"", ""Body soap"", ""Conditioner"", ""Bathtub"", ""Fire extinguisher"", ""BBQ grill"", ""Coffee maker"", ""Paid washer \u2013 In building"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Room-darkening shades"", ""Hot water""]",29,1125,2.0,28.0,1125.0,1125.0,26.0,1125.0,True,0,21,51,325,1,1,0,60,0,58,2025-07-18,2025-07-18,4.0,4.0,4.0,4.0,4.0,5.0,4.0,False,14,14,0,0,0.43,9.180013689253936,137.0,0.3750855578370979,48,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,185.0
1145761904038519806,501999278,2023-02-20,,within an hour,100.0,90.0,False,Gateway District,2864.0,6545.0,True,True,Bay Village,42.35042,-71.06731,Room in hotel,Hotel room,2,1.0,1.0,1.0,"[""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit"", ""Building staff"", ""Patio or balcony"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Crib"", ""Self check-in"", ""Fire extinguisher"", ""Gym"", ""Coffee maker"", ""Pack \u2019n play/Travel crib"", ""Paid parking on premises""]",1,1125,1.0,3.0,1.0,1125.0,1.1,191.8,True,18,47,75,310,0,0,0,84,0,0,,,,,,,,,,True,46,0,0,0,,2.7816563997262147,,,24,True,False,True,True,True,True,False,True,False,False,False,True,True,True,False,50000.0
1003558130241164069,84573727,2016-07-18,"Boston, MA",,,97.0,True,Hyde Park,1.0,1.0,True,True,Roslindale,42.27349,-71.11965,Private room in home,Private room,2,1.5,1.0,1.0,"[""Private gym in building"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Shea Moisture shampoo"", ""Baking sheet"", ""Sun loungers"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Samsung refrigerator"", ""Free dryer \u2013 In unit"", ""Freezer"", ""Private backyard \u2013 Not fully fenced"", ""Portable fans"", ""Keypad"", ""Hot water kettle"", ""Hangers"", ""Wine glasses"", ""Blender"", ""Barbecue utensils"", ""Cleaning products"", ""Rice maker"", ""Gas stove"", ""Wifi"", ""Washer"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Bed linens"", ""Exercise equipment: elliptical, free weights, yoga mat, workout bench"", ""Stainless steel single oven"", ""Central heating"", ""Shower gel"", ""Shea Moisture conditioner"", ""Kitchen"", ""Microwave"", ""Private patio or balcony"", ""Bathtub"", ""Clothing storage: closet"", ""Indoor fireplace"", ""Game console"", ""Self check-in"", ""Fire extinguisher"", ""BBQ grill"", ""Free parking on premises"", ""Lock on bedroom door"", ""Bidet"", ""Shea Moisture  body soap"", ""Central air conditioning"", ""Dishes and silverware"", ""70 inch HDTV"", ""Room-darkening shades"", ""Free street parking"", ""Hot water""]",1,28,1.0,1.0,28.0,28.0,1.0,28.0,True,0,0,0,51,52,30,0,0,32,180,2023-11-04,2025-07-01,5.0,5.0,4.98,5.0,5.0,4.87,4.92,False,1,0,1,0,2.26,9.374401095140314,154.0,2.078028747433265,57,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,85.0
1000103798537447390,238548804,2019-01-23,"Quincy, MA",within an hour,98.0,100.0,,Waban,48.0,68.0,True,True,Brighton,42.345783324412,-71.157591362899,Private room in home,Private room,2,2.0,1.0,1.0,"[""Toaster"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Free washer \u2013 In building"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Freezer"", ""Free dryer \u2013 In building"", ""Shampoo"", ""Keypad"", ""Hot water kettle"", ""Hangers"", ""Cleaning products"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Bed linens"", ""Oven"", ""Central heating"", ""Kitchen"", ""Microwave"", ""Stove"", ""Body soap"", ""Bathtub"", ""65 inch HDTV"", ""Coffee maker: Keurig coffee machine"", ""Self check-in"", ""Lock on bedroom door"", ""Central air conditioning"", ""Dishes and silverware"", ""Room-darkening shades"", ""Hot water""]",29,365,2.0,29.0,365.0,365.0,14.9,365.0,True,15,45,75,255,11,10,2,85,7,255,2024-01-01,2025-09-07,4.73,4.91,4.64,5.0,4.91,4.73,4.45,False,5,0,5,0,0.52,6.8583162217659135,86.0,1.919233401779603,37,True,True,False,True,True,True,True,True,True,False,False,True,True,False,True,77.0
36621324,266312920,2019-06-04,"Boston, MA",within an hour,89.0,92.0,False,Brookline,25.0,86.0,True,True,Brighton,42.34152,-71.15477,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Toaster"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Ceiling fan"", ""Refrigerator"", ""Patio or balcony"", ""Freezer"", ""Dining table"", ""Portable fans"", ""Paid parking off premises"", ""Pets allowed"", ""Shampoo"", ""Hot water kettle"", ""Hangers"", ""Wine glasses"", ""Blender"", ""Coffee"", ""Cleaning products"", ""Wifi"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Bed linens"", ""Oven"", ""Crib"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Stove"", ""Body soap"", ""Conditioner"", ""Bathtub"", ""Clothing storage: closet"", ""Fire extinguisher"", ""TV with standard cable"", ""Coffee maker"", ""Cleaning available during stay"", ""Dishes and silverware"", ""Free street parking"", ""Hot water""]",29,1125,29.0,30.0,1125.0,1125.0,29.7,1125.0,True,0,0,0,204,6,0,0,0,0,0,2020-01-08,2023-05-28,5.0,4.83,5.0,4.83,5.0,5.0,4.83,False,9,9,0,0,0.09,6.496919917864476,919.0,5.900068446269678,49,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,137.0
26130187,38997,2009-09-16,,within a few hours,94.0,59.0,False,Back Bay,21.0,29.0,True,True,North End,42.36636,-71.05428,Entire condo,Entire home/apt,4,1.0,1.0,1.0,"[""Toaster"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Freezer"", ""Shampoo"", ""Hot water kettle"", ""Hangers"", ""Wine glasses"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Dryer"", ""Kitchen"", ""Microwave"", ""Stove"", ""TV with standard cable"", ""Coffee maker"", ""Dishes and silverware"", ""Hot water""]",32,1125,32.0,32.0,1125.0,1125.0,32.0,1125.0,True,0,21,51,326,1,0,0,60,0,0,2019-06-01,2019-06-01,5.0,5.0,5.0,5.0,5.0,5.0,4.0,False,12,12,0,0,0.01,16.210814510609172,2376.0,6.505133470225872,31,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,130.0
933238026788932430,523515799,2023-07-03,,within an hour,100.0,100.0,False,Prudential / St. Botolph,52.0,57.0,True,True,Back Bay,42.34300085036171,-71.08404904011313,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Heating"", ""Kitchenette"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Laundromat nearby"", ""Portable fans"", ""Paid parking off premises"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Keypad"", ""Clothing storage"", ""Hangers"", ""Wine glasses"", ""Mini fridge"", ""Wifi"", ""Long term stays allowed"", ""Single level home"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Bed linens"", ""Oven"", ""Body soap"", ""Conditioner"", ""Bathtub"", ""Self check-in"", ""Coffee maker"", ""Dishes and silverware"", ""Hot water""]",29,365,1.0,4.0,1125.0,1125.0,3.0,1125.0,True,2,28,52,227,18,2,0,61,0,116,2023-07-24,2025-06-09,4.56,4.72,4.67,4.89,5.0,4.94,4.44,True,52,52,0,0,0.68,2.417522245037645,176.0,2.360027378507872,33,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,152.0
44053258,107434423,2016-12-16,"New York, NY",within an hour,100.0,96.0,False,Cambridge,5084.0,5865.0,True,True,Downtown,42.35221,-71.06442,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Heating"", ""Smoke alarm"", ""Private entrance"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Washer \u2013\u00a0In building"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Crib"", ""Kitchen"", ""Microwave"", ""Bathtub"", ""Self check-in"", ""Dryer \u2013 In building"", ""Coffee maker"", ""Hot water""]",32,1125,30.0,334.0,1125.0,1125.0,38.2,1125.0,True,0,0,6,281,0,0,0,15,0,0,,,,,,,,,,True,343,343,0,0,,8.960985626283367,,,29,True,True,False,True,True,True,True,True,False,False,True,False,True,False,True,238.0
1356042994516282146,232662845,2018-12-27,"London, Canada",within an hour,100.0,100.0,True,Uplands,23.0,33.0,True,True,Roxbury,42.32553381501254,-71.07972655889883,Entire home,Entire home/apt,6,2.0,3.0,3.0,"[""Toaster"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Exterior security cameras on property"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Laundromat nearby"", ""Shampoo"", ""TV"", ""Clothing storage"", ""Hangers"", ""Hot water kettle"", ""Cleaning products"", ""Wifi"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Stove"", ""Body soap"", ""Conditioner"", ""Bathtub"", ""Crib - always at the listing"", ""Dishes and silverware"", ""Room-darkening shades"", ""Free street parking"", ""Hot water""]",1,365,1.0,5.0,365.0,365.0,4.0,365.0,True,13,43,73,348,15,15,2,83,0,90,2025-05-09,2025-09-17,4.87,4.73,4.87,4.93,4.87,4.53,4.6,True,1,1,0,0,3.26,6.93223819301848,76.0,0.5667351129363449,35,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,228.0
2754975,6885890,2013-06-12,"Avon, CO",,,100.0,False,Beacon Hill,2.0,3.0,True,True,Beacon Hill,42.35902,-71.06296,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Essentials"", ""Microwave"", ""Heating"", ""Wifi"", ""Fire extinguisher"", ""Washer"", ""Smoke alarm"", ""Shampoo"", ""Iron"", ""Air conditioning"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Hangers"", ""Coffee maker"", ""Elevator"", ""Dryer"", ""Kitchen""]",365,1125,365.0,365.0,1125.0,1125.0,365.0,1125.0,True,25,55,85,360,99,0,0,94,0,0,2014-06-25,2018-10-10,4.87,4.95,4.82,4.99,4.97,5.0,4.75,False,1,1,0,0,0.72,12.473648186173854,2610.0,11.43874058863792,18,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,150.0
1275498,5430185,2013-03-12,"Brookline, MA",within an hour,100.0,96.0,True,South End,7.0,8.0,True,True,South End,42.34294,-71.07304,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Toaster"", ""Dishwasher"", ""Beekman Hotel conditioner"", ""Beekman Hotel shampoo"", ""Smoke alarm"", ""Iron"", ""Free washer \u2013 In building"", ""Carbon monoxide alarm"", ""Exterior security cameras on property"", ""Baking sheet"", ""TV with HBO Max, Netflix, Roku, Amazon Prime Video, standard cable"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Paid parking lot on premises \u2013 2 spaces"", ""Freezer"", ""Dining table"", ""Free dryer \u2013 In building"", ""Smart lock"", ""Hot water kettle"", ""Hangers"", ""Wine glasses"", ""Coffee"", ""Mini fridge"", ""Cleaning products"", ""Electric stove"", ""Window AC unit"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Bed linens"", ""Oven"", ""Fast wifi \u2013 425 Mbps"", ""Central heating"", ""Shower gel"", ""Paid street parking off premises"", ""Kitchen"", ""Microwave"", ""Body soap"", ""Bathtub"", ""Coffee maker: french press"", ""Clothing storage: closet"", ""Self check-in"", ""Fire extinguisher"", ""Dishes and silverware"", ""Ethernet connection"", ""Room-darkening shades"", ""Free street parking"", ""Hot water""]",2,365,2.0,3.0,1125.0,1125.0,2.1,1125.0,True,8,34,64,123,123,13,2,73,12,78,2013-08-11,2025-09-15,4.84,4.86,4.92,4.93,4.93,4.98,4.59,False,7,7,0,0,0.83,12.725530458590006,78.0,12.309377138945928,49,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,358.0
1419572511823380490,107434423,2016-12-16,"New York, NY",within an hour,100.0,96.0,False,Cambridge,5084.0,5865.0,True,True,Back Bay,42.348247,-71.0805179,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Crib"", ""Kitchen"", ""Microwave"", ""Bathtub"", ""Self check-in"", ""Dryer \u2013\u00a0In unit"", ""Gym"", ""Coffee maker"", ""Washer \u2013\u00a0In unit"", ""Hot water""]",31,1125,30.0,334.0,1125.0,1125.0,38.2,1125.0,True,0,0,2,277,0,0,0,11,0,0,,,,,,,,,,True,343,343,0,0,,8.960985626283367,,,32,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,456.0
48926392,107434423,2016-12-16,"New York, NY",within an hour,100.0,96.0,False,Cambridge,5084.0,5865.0,True,True,South Boston,42.34114,-71.04959,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Backyard"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Crib"", ""Kitchen"", ""Microwave"", ""Bathtub"", ""Self check-in"", ""Dryer \u2013\u00a0In unit"", ""Gym"", ""Coffee maker"", ""Washer \u2013\u00a0In unit"", ""Paid parking on premises"", ""Hot water""]",32,1125,30.0,334.0,1125.0,1125.0,38.2,1125.0,True,1,1,5,280,2,1,0,14,0,64,2022-05-23,2025-06-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,343,343,0,0,0.05,8.960985626283367,167.0,3.5290896646132786,34,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,256.0
42975758,194167208,2018-06-07,"Massachusetts, United States",within a few hours,100.0,94.0,True,Lower Allston,2.0,3.0,True,True,Allston,42.36283,-71.13054,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Backyard"", ""Heating"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Host greets you"", ""Paid washer \u2013 In unit"", ""Patio or balcony"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Bed linens"", ""Microwave"", ""Conditioner"", ""Bathtub"", ""Any body soap"", ""Fire extinguisher"", ""Clothing storage: closet and dresser"", ""Lock on bedroom door"", ""Coffee maker"", ""Free driveway parking on premises"", ""Cleaning available during stay"", ""Hot water""]",3,60,1.0,3.0,60.0,60.0,3.0,60.0,True,1,19,49,49,145,28,4,49,30,168,2021-05-23,2025-09-21,4.98,4.98,4.99,4.98,4.97,4.94,4.93,False,2,0,2,0,2.74,7.488021902806297,72.0,4.528405201916495,30,True,False,True,True,False,False,True,True,False,False,False,True,False,False,True,83.0
1414768757152115036,693941429,2025-05-05,,within an hour,98.0,100.0,,Back Bay West,6.0,9.0,True,True,Back Bay,42.35025959339408,-71.08343688289048,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Toaster"", ""Radiant heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Baking sheet"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Lockbox"", ""Freezer"", ""Dining table"", ""Pets allowed"", ""Hot water kettle"", ""Hangers"", ""Wine glasses"", ""Blender"", ""Window AC unit"", ""Wifi"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Long term stays allowed"", ""HDTV with Roku"", ""Luggage dropoff allowed"", ""Bed linens"", ""Oven"", ""Kitchen"", ""Microwave"", ""Stove"", ""Clothing storage: closet"", ""Self check-in"", ""Babysitter recommendations"", ""Dishes and silverware"", ""Room-darkening shades"", ""Coffee maker: drip coffee maker"", ""Hot water""]",1,365,1.0,3.0,365.0,365.0,2.2,365.0,True,15,35,60,128,14,14,3,69,0,84,2025-05-11,2025-09-14,4.79,4.86,4.64,4.93,4.93,5.0,4.71,True,3,3,0,0,3.07,0.5776865160848734,79.0,0.5612594113620808,37,True,True,False,True,False,True,False,True,False,False,False,False,True,True,False,273.0
1439543090422173822,90558392,2016-08-18,"Boston, MA",a few days or more,39.0,78.0,False,Harbor View / Orient Heights,3.0,3.0,True,True,East Boston,42.38159,-71.02163,Private room in home,Private room,1,5.0,0.0,1.0,"[""Conditioner"", ""Heating"", ""Wifi"", ""Self check-in"", ""Fire extinguisher"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Keypad"", ""First aid kit"", ""Hangers"", ""Bed linens"", ""Exterior security cameras on property"", ""AC - split type ductless system""]",1,7,1.0,1.0,7.0,7.0,1.0,7.0,True,19,46,76,88,2,2,0,85,0,12,2025-07-29,2025-08-06,5.0,5.0,4.5,5.0,5.0,5.0,5.0,False,3,0,3,0,1.05,9.28952772073922,118.0,0.3449691991786447,13,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,71.0
48641606,329370033,2020-01-20,"Boston, MA",within an hour,100.0,91.0,True,Mattapan,5.0,5.0,True,True,Mattapan,42.27941,-71.09465,Entire rental unit,Entire home/apt,10,2.0,4.0,5.0,"[""Children\u2019s dinnerware"", ""Toaster"", ""Free washer \u2013 In unit"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Baking sheet"", ""Baby bath"", ""Drying rack for clothing"", ""High chair"", ""Hair dryer"", ""Ceiling fan"", ""Refrigerator"", ""Cooking basics"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""63 inch HDTV with Roku"", ""Freezer"", ""Dining table"", ""Shampoo"", ""Keypad"", ""Clothing storage"", ""Hangers"", ""Hot water kettle"", ""Wine glasses"", ""Blender"", ""Barbecue utensils"", ""Coffee"", ""Window AC unit"", ""Rice maker"", ""Wifi"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Bed linens"", ""Oven"", ""Crib"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Stove"", ""Body soap"", ""Conditioner"", ""Bathtub"", ""Private patio or balcony"", ""Coffee maker: Keurig coffee machine"", ""Self check-in"", ""Fire extinguisher"", ""Free parking on premises"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Free street parking"", ""Hot water""]",3,1125,2.0,3.0,1125.0,1125.0,2.9,1125.0,True,20,48,78,346,65,7,0,87,13,42,2021-04-11,2025-07-17,4.97,4.94,4.95,4.95,4.97,4.38,4.85,False,5,1,4,0,1.2,5.867214236824093,138.0,4.643394934976044,58,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,528.0
934106825257933879,523515799,2023-07-03,,within an hour,100.0,100.0,False,Prudential / St. Botolph,52.0,57.0,True,True,Back Bay,42.34266082692078,-71.08216115823868,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Heating"", ""Dishwasher"", ""Kitchenette"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Portable fans"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Keypad"", ""Clothing storage"", ""Hangers"", ""Hot water kettle"", ""Wine glasses"", ""Mini fridge"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Bed linens"", ""Oven"", ""Stove"", ""Body soap"", ""Conditioner"", ""Self check-in"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Hot water""]",29,365,1.0,4.0,365.0,365.0,3.0,365.0,True,0,18,48,226,8,5,1,57,0,255,2023-10-15,2025-09-04,4.75,4.75,4.5,5.0,5.0,4.75,4.5,True,52,52,0,0,0.34,2.417522245037645,89.0,2.132785763175907,33,True,True,False,True,False,True,True,True,True,False,False,True,True,True,False,197.0
45096017,107434423,2016-12-16,"New York, NY",within an hour,100.0,96.0,False,Cambridge,5084.0,5865.0,True,True,South Boston Waterfront,42.34906,-71.04471,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Crib"", ""Kitchen"", ""Microwave"", ""Self check-in"", ""Dryer \u2013\u00a0In unit"", ""Gym"", ""Coffee maker"", ""Washer \u2013\u00a0In unit"", ""Hot water""]",32,1125,30.0,334.0,1125.0,1125.0,38.2,1125.0,True,0,0,7,282,0,0,0,17,0,0,,,,,,,,,,True,343,343,0,0,,8.960985626283367,,,31,True,True,False,True,True,True,True,True,True,False,True,False,True,True,False,316.0
